station_id,date_local,temp_13LT_C,rh_avg_pc,wind_avg_kmh,qff_avg_hPa,rain_mm,evap_mm,ffmc,month,rh_avg_pc_outlier,rh_avg_pc_q1,rh_avg_pc_q3,rh_avg_pc_iqr,rh_avg_pc_lo,rh_avg_pc_hi
96595,2018-01-15 00:00:00+00:00,30.6,77.95625,3.9355,1008.39375,0.0,5.6,84.33233048217573,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2018-01-16 00:00:00+00:00,31.0,73.94375,1.27325,1007.7249999999999,0.0,4.2,86.12669291609821,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2018-01-17 00:00:00+00:00,30.3,76.42500000000001,3.81975,1007.5999999999999,10.0,4.7,65.36398562779759,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2018-01-18 00:00:00+00:00,27.0,88.05625,0.0,1008.25,0.0,1.0,77.74753807133197,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2018-01-19 00:00:00+00:00,30.2,84.4125,1.8519999999999999,1008.2125,8.4,9.0,63.84193658878867,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2018-01-20 00:00:00+00:00,30.0,89.14375000000001,0.6945,1008.8375,14.7,4.0,57.51224256661535,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2018-01-21 00:00:00+00:00,30.3,76.89375000000001,0.6945,1007.1,0.0,4.0,80.16017034971026,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2018-01-22 00:00:00+00:00,30.3,76.0125,1.73625,1006.6937499999999,0.0,4.5,85.02488951539765,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2018-01-23 00:00:00+00:00,32.0,76.725,1.04175,1006.51875,5.2,4.6,68.52408716213299,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2018-01-24 00:00:00+00:00,28.9,82.33749999999999,2.315,1006.6625000000001,0.01,2.5,81.62891669902574,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2018-01-25 00:00:00+00:00,31.2,73.54375,3.9355,1005.93125,1.1,6.8,82.345706329298,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2018-01-26 00:00:00+00:00,27.6,85.65,0.34725,1006.9187499999999,0.0,1.5,81.94105852650176,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2018-01-27 00:00:00+00:00,32.1,80.175,0.34725,1006.55,0.0,4.0,84.6695712184827,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2018-01-28 00:00:00+00:00,32.1,77.29375,1.389,1007.55,0.0,3.7,84.43759501823757,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2018-01-29 00:00:00+00:00,33.0,74.275,1.852,1008.01875,17.2,6.2,65.02251484183182,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2018-01-30 00:00:00+00:00,30.9,75.76249999999999,3.58825,1008.95,0.0,3.1,83.19505869275835,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2018-01-31 00:00:00+00:00,32.3,72.78125,0.0,1008.79375,0.0,5.0,86.1699217200993,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2019-01-01 00:00:00+00:00,32.2,77.4375,1.1575,1010.7937499999999,27.0,5.0,62.39556092115206,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2019-01-02 00:00:00+00:00,28.8,86.29166666666667,2.0063333333333335,1011.975,0.0,3.0,79.47431149327373,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2019-01-03 00:00:00+00:00,30.3,84.20833333333333,0.7716666666666666,1012.6125000000001,0.0,6.5,83.0668052247476,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2019-01-04 00:00:00+00:00,32.0,83.70833333333333,0.8488333333333333,1012.5916666666667,45.5,7.8,61.36696139657012,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2019-01-05 00:00:00+00:00,31.4,84.125,0.7716666666666666,1012.4125,0.0,6.2,80.26326673898137,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2019-01-06 00:00:00+00:00,33.7,78.25,2.0835,1011.4416666666666,0.0,6.7,85.29136429096619,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2019-01-07 00:00:00+00:00,33.0,77.20833333333333,3.1638333333333333,1010.8708333333334,0.0,3.6,84.71267402040867,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2019-01-08 00:00:00+00:00,31.9,82.0,1.7748333333333333,1010.7583333333333,146.0,8.0,63.52290479331536,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2019-01-09 00:00:00+00:00,30.9,87.08333333333333,1.3118333333333334,1011.6916666666666,32.2,7.6,60.771055876842645,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2019-01-10 00:00:00+00:00,32.4,87.04166666666667,1.3118333333333334,1010.7833333333333,25.7,6.0,62.970478114215496,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2019-01-11 00:00:00+00:00,29.6,85.875,0.6173333333333333,1010.7708333333334,23.0,6.2,56.89189944238969,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2019-01-12 00:00:00+00:00,31.6,81.375,0.463,1009.9125,10.1,6.7,61.80537124361681,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2019-01-13 00:00:00+00:00,26.7,90.25,0.463,1010.0791666666668,1.4,2.9,71.18117791973941,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2019-01-14 00:00:00+00:00,28.4,88.83333333333333,2.3921666666666663,1009.375,3.3,1.1,69.23971019555233,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2019-01-15 00:00:00+00:00,30.8,83.5,1.3118333333333334,1009.2125000000001,31.4,6.0,60.82550774177476,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2019-01-16 00:00:00+00:00,29.3,86.54166666666667,1.5433333333333332,1009.8375,4.5,3.4,66.74320543812834,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2019-01-17 00:00:00+00:00,28.6,87.45833333333333,1.1575,1009.8791666666666,0.0,3.7,79.64141992840852,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2019-01-18 00:00:00+00:00,32.3,83.0,1.7748333333333333,1008.9666666666666,0.0,3.3,83.84011769206465,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2019-01-19 00:00:00+00:00,31.3,84.95833333333333,0.7716666666666666,1008.7208333333334,39.1,4.0,60.02982178843749,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2019-01-20 00:00:00+00:00,30.2,87.95833333333333,3.2409999999999997,1009.525,0.3,3.1,79.42015469718213,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2019-01-21 00:00:00+00:00,31.0,85.79166666666667,2.3921666666666668,1009.625,13.4,6.5,63.11183196862809,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2019-01-22 00:00:00+00:00,28.2,89.375,0.6945,1010.4416666666666,0.0,1.9,78.01178899282417,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2019-01-23 00:00:00+00:00,29.6,86.625,0.6945,1010.375,0.0,2.4,82.02990311419791,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2019-01-24 00:00:00+00:00,30.3,84.08333333333333,1.2346666666666666,1010.4791666666666,0.01,2.5,83.51732283913543,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
