ffmc,pred_xgb,pred_ann,pred_svm
64.8346532790116,65.31832,65.147316,59.3582838819646
58.5390795581175,58.611786,58.47403,58.9124753495627
82.4794025206233,82.45553,82.18094,82.4331102490871
83.8229746536679,84.25339,84.50355,83.6088658708139
84.3542862306854,84.680214,84.82467,84.5861198454348
61.5370748118721,61.45184,62.155453,51.6542000875945
83.2224472965087,83.29382,82.9153,83.1512673344028
54.8205752038665,55.116154,55.85748,57.5419842962572
84.3176276603739,83.95236,83.408485,83.9334885152002
85.6975314535234,85.61096,85.89214,85.9130056031894
75.0695859358179,75.17725,73.98855,71.5330998904073
62.0947926074849,62.233456,62.949467,73.4235643844409
61.2506339775818,61.37479,62.35602,66.3797391008238
74.6094976040461,74.628716,73.61229,72.6285628832486
82.9571450197508,82.820694,82.87671,81.8286351653718
57.4123527718069,57.40455,58.77267,57.3730857050155
66.4348393166869,65.82812,66.917946,66.8937831993862
62.4886466435277,62.25591,63.238064,61.0226929177034
60.5105307023006,60.711678,60.530064,60.3263087144267
70.7669776429431,71.27882,71.01502,76.0345716829823
83.7185825548577,83.44022,83.71172,82.5971602173983
56.4475292682698,56.50204,57.038197,55.4502093830953
83.8935826829309,84.14103,83.85594,84.8187023904793
61.3372986870076,61.28768,62.938587,61.1704520058063
84.9805181478519,84.97824,85.55747,85.0607412567199
55.550299959582,55.438747,56.103275,57.566153065854
52.8020917523826,52.783623,54.032486,51.0007379259503
65.9274842239489,65.92864,68.234886,70.1856573850562
76.1677402817791,76.00834,76.21609,72.9426427875328
84.4453918827222,84.29399,83.7248,83.4721295977347
62.9614137447142,62.853916,64.281494,65.4481836986125
80.6241439860559,80.12037,80.44674,79.8411011175911
83.6953931315928,83.92374,84.32577,84.1559553942682
82.5498207833319,82.30675,81.197655,80.7179834437758
81.9534854901812,82.10263,82.58112,82.6497606758173
81.9337518109434,81.9919,80.74503,79.8385418445146
61.9480388930146,61.89344,62.45732,61.4560858423849
62.6551234063822,62.47857,64.23721,69.7996878201643
59.601044728325,59.454025,61.211384,61.7105038815765
82.3044749747448,82.34903,82.24471,81.8855189737388
69.2739996883172,69.06604,69.71038,74.941389419959
81.0382183629626,80.84387,80.9506,81.8805434055752
78.6305482506775,78.53627,78.82416,79.5994148935702
82.2896625536039,82.15769,81.86679,78.7394400917202
66.5414141798254,66.65558,67.02424,69.3112682333412
57.9315154273755,57.649277,58.301598,53.074530125245
63.8822659875004,63.828434,64.63427,62.1919599022215
63.4184521397915,63.337612,64.55259,62.1529691808683
64.0620973896336,63.976112,65.50047,60.5012727722471
50.8028764518663,50.76074,52.59422,47.8355017522833
83.0910157934643,83.12904,83.43738,83.0858164819037
85.4381110356458,85.32097,84.651955,84.7960336139255
83.0263293101171,83.20803,83.10829,81.3794516959985
85.2959701783554,85.41426,85.60523,85.2829658483864
71.9130823448694,72.03295,72.20133,77.9679501757526
56.8203066336067,56.805313,61.451015,61.2887395911473
77.1972249283443,77.40271,77.5852,76.3086544408908
64.1635049243389,64.2732,65.65393,70.3830569747702
74.9035807180383,74.847046,75.54978,77.5367091922039
63.9519113961909,63.805416,65.15057,59.0999575370979
84.9139607793288,84.61567,85.11836,84.8541327048878
60.5624242054258,60.5915,61.317333,58.8398679337221
52.8567770884087,52.73961,54.646854,47.110854744648
70.1889941392439,70.16207,70.31757,75.974026919233
83.709528581008,84.03585,84.48973,84.346347548631
61.0900434004258,61.211674,61.47442,66.4354520262691
73.2480837700692,72.899475,72.87566,79.6629605308299
60.3451727916873,60.365883,61.226536,53.950815048928
85.091443995827,84.87258,83.833435,83.14201052209
67.3982308019859,67.55021,68.30074,72.4881796998802
84.1266398283922,84.22253,84.39502,83.3875642770245
57.1102026137343,57.19142,56.938763,60.0379974088264
83.0144310196845,83.08383,83.549126,82.189549680633
60.581651007201,60.751865,62.15939,66.963107694824
82.7659584283256,82.91228,83.089645,82.1937895722412
63.1054344694166,63.37578,64.447784,69.8750807612
63.2790596838845,63.368317,64.32322,59.9021773514576
61.7506532533284,61.910027,62.60329,57.3798487782379
79.4224870508667,79.46004,80.50236,73.8014362715079
61.6878708812929,62.01259,62.98116,67.8608541788181
77.4229832569025,77.458916,77.45372,76.0778945970331
77.7594529139909,77.868324,78.282524,75.3964371797787
60.8255077417748,60.994656,62.342216,57.1424561841006
77.0079588359702,76.87529,76.9994,72.2232218066411
49.1154156033602,48.982483,53.10117,51.394655127562
80.1414439608745,80.13354,80.33298,79.2035364731765
70.8684338899523,70.79197,71.11395,67.021674436703
75.8692440405645,76.19704,75.72187,78.1474248388469
79.1070257178017,79.35414,79.90508,80.9249126256188
59.8740397120913,59.905434,60.4502,58.4861332932712
77.3068210195299,77.24637,75.20289,72.0792849396791
65.1677530490222,65.05244,66.01165,64.1461181324987
84.3454749972646,84.34833,84.50042,83.6948840551012
74.2132252531737,74.299385,73.86823,77.9578467065539
72.2079223468326,72.164604,72.25338,75.8124816068998
78.2453518481419,77.95016,77.93888,72.5278574277964
54.0602246506131,54.02071,57.574146,52.2062811985677
81.950947558711,82.22993,81.70374,81.302232816731
59.0027033485324,59.47339,60.241566,52.0722733261027
80.1014879046399,80.381996,79.98065,80.684602588402
83.5369163835308,83.90672,84.32534,83.6296363799286
78.137306638428,77.895515,77.63349,70.7260803077444
61.3751910758165,61.386635,62.39459,60.7221097272905
81.5788465882552,81.77464,81.53132,79.4638432665014
85.2221565090152,85.10635,84.88609,84.6665045076579
62.6045488788891,62.588478,63.268383,61.5326817928064
62.7606415427336,62.860336,63.84508,58.7214208795306
79.9736527818775,79.94058,80.25541,77.6376832651476
63.9640275599774,63.97513,65.06986,72.9749039232995
58.9019131637069,58.648693,58.71583,60.1868801524745
78.8470871744567,79.09478,79.53634,81.2549778194589
82.6066514341615,82.68225,82.75921,82.3384084515391
85.0315945564858,85.11704,84.83553,83.5713581231675
78.5615183636523,78.350784,78.549675,79.1596508776688
64.8032232274827,65.13893,65.82641,69.5962756216593
83.7936899261879,83.76137,83.27288,83.5854863212383
57.885667929886,57.799904,57.526096,58.612274519839
66.719643319636,67.21928,66.96975,72.18505604225
69.0988780509459,69.14199,69.30739,77.3620110183203
83.9622094268317,83.77092,83.74209,83.5983054360857
81.0077191621485,81.41433,82.30999,78.8317784028338
66.9333372704532,66.9972,67.13812,61.4895741071488
80.473478433051,80.92341,80.54676,78.1305262503586
78.6376698827605,78.23875,78.50198,70.6951391919998
84.5925267015847,84.58742,84.38888,84.2913349715236
64.4596989830795,64.53727,64.707886,68.2181943983834
81.3362279195312,81.18289,81.51533,81.687148679167
81.5844982775004,82.0025,82.51821,82.8179710652613
77.2434671066319,77.30103,77.28216,77.6061965948476
83.6625575954478,83.44002,82.904015,82.7977740856435
80.639898109822,80.67057,80.91802,79.2567651129772
82.2220785839007,82.39143,82.829155,82.2166387452519
63.7436152654808,63.586075,64.54558,69.4547655709342
83.877658979249,83.89163,83.70376,83.4699970713121
84.3693144352088,84.122795,83.96069,84.2309146356679
67.0154945358367,67.02026,67.60968,63.7642770976527
82.7478974318664,82.76413,82.57538,82.2009451968998
84.6349333751159,84.4441,84.22086,84.7932699130844
70.6162469814363,70.709816,71.165,72.3984229039457
80.7956187498608,81.05263,80.42713,79.0519101342814
72.590706967843,73.1873,72.86465,73.9345965374718
86.8188207183478,85.77909,86.04334,86.1134116127367
52.8817776093659,53.091976,54.660984,49.6454114491629
73.7818154774022,73.767296,73.74198,75.5837340454097
75.2842788512361,75.56588,75.646095,79.7187635646772
80.6259407033365,80.186195,79.50851,77.3433203449076
82.4739525288989,82.41766,82.001335,80.3578327991627
84.1418550237411,84.601364,84.64847,84.7927524209217
85.083683746723,85.58004,85.46955,85.1036377239848
69.2192864538774,69.38491,69.67951,70.1535950698747
73.913627846325,74.14102,74.29333,76.2177956288473
83.8438691362417,83.90927,84.2378,83.714786745119
67.3611991354948,67.04955,67.761604,71.3231879311381
77.3989368243387,79.629684,79.0252,76.9355047488026
82.2830601341675,82.201744,82.262,81.915275203834
85.7565453328739,85.962326,85.83285,85.2958120013954
64.2099028089681,64.307076,64.96745,68.8920861938871
85.9563228572056,85.16461,84.97199,84.9179136772179
76.0949292965854,76.178375,76.525826,77.549929000418
63.3823123275231,63.765213,64.22611,62.3140498153366
77.3407465909055,77.65357,77.61753,79.3442878903824
81.9457023992071,81.92673,81.728966,82.5202713898267
61.720421977933,61.8055,62.6656,64.6420888757876
79.6846611333346,79.23578,79.53418,78.6119070562668
83.1739707543628,83.00538,83.12206,82.3089289009483
81.0605538900071,81.07183,80.580376,81.4889586187933
82.9234171567819,83.03318,82.81403,81.6250141660902
76.4526155669677,76.73668,76.15023,74.2510250221748
74.8189011918674,74.62269,74.95274,76.6677561454848
81.5210764957984,82.273445,82.30862,82.5337399477392
82.6106006763746,82.76615,82.81295,82.5388012690676
82.1944531009323,82.46797,83.54536,82.2466600983284
81.8913413777958,81.94131,82.59263,81.8986797891032
80.1406610639778,80.27786,80.10642,78.0854373833886
68.9598309307095,69.10365,69.072365,71.0782211835603
82.577847439232,82.985405,83.11123,83.262361735121
71.2759547505665,71.33873,71.57821,75.4217352064879
65.0498649590223,65.28882,65.60498,68.1593414068172
82.943317021371,82.9277,82.870964,82.6310021665749
84.402554932271,84.78441,84.8813,85.0780382287318
53.9034005008364,53.99415,56.059017,48.2265605122978
82.8594916724762,82.75222,82.59894,81.0227438386775
80.582069528839,80.37602,80.77388,80.0256190029344
69.6298307969235,69.59945,69.941246,74.0753913506708
63.4614605093807,64.570366,64.42029,68.714291924189
80.3653830335623,80.50928,79.96368,79.8875213724176
79.2761150363518,79.25214,79.57247,81.603505485412
81.1208213536995,81.05565,80.18749,80.9438968308274
63.2673453247411,63.30609,63.49167,66.3652747411683
80.1678715529136,80.00425,80.15407,80.1370084376679
85.3207171647397,84.71688,84.45496,84.5988341908607
81.922411772068,81.973145,81.71858,82.3561034797234
79.623728054628,79.770836,79.74511,79.090267200134
85.9135938014001,85.70893,85.29038,85.0015314698607
77.4682772521519,77.33257,77.40518,78.9680264936083
60.1556301319991,60.352116,62.955765,66.7190404811657
84.5472719196805,83.981705,83.641655,83.7090830741359
69.3997598810388,69.50765,69.83181,74.344983688595
82.503602220738,82.69467,83.19485,82.9168853932212
64.5560514611546,64.579445,65.664604,67.082654327915
83.7810816924522,83.82956,83.7777,84.0146799928852
66.4836396885674,66.881256,67.32493,72.8018259236423
78.949768269663,78.79706,79.03968,77.8154045638958
66.2175404430249,66.08293,67.53701,68.8556913291264
58.7910734951274,59.3841,60.029682,62.8177170828937
80.3870051853464,80.26032,80.02668,78.7552390326019
78.7544456160198,78.74298,78.87495,78.0785545273773
84.4679378559046,84.785034,85.25671,85.2499060849668
79.8173811512543,80.25,80.70141,79.9434941919634
79.8400546972238,80.16799,79.95928,77.8418343218563
66.97137976376,67.1896,67.354645,63.0057411693297
82.5073329624408,82.42921,82.74836,77.683574468062
77.402259612276,77.66818,77.54194,77.2596429004857
62.2709661670138,62.30128,62.548088,63.2972988517803
54.4722264414957,54.29326,55.071827,60.4335363929805
74.1855087294459,74.578835,74.65516,74.9727670353346
70.2693350372923,70.460335,70.630135,74.2699956673259
80.3033230985967,79.86453,79.14309,74.4489444610234
84.9760292015137,85.59157,85.225815,85.5582262951502
62.8665423004949,63.353786,63.08415,63.6668385615784
82.6733922694758,83.26,84.21256,82.8997415606356
80.0314453338251,80.049,79.91277,77.4553963858403
84.9271477765187,84.77295,84.23632,84.6663625318256
76.927104756343,77.2302,77.64401,72.5432685844212
54.5889463433617,54.623943,55.981266,54.4969049369882
78.4398802970868,78.42475,78.71637,78.6297765354903
83.4466923211301,83.82498,84.11116,83.5036551531683
72.25793708598,72.23208,73.22677,72.4111860935598
82.1203536776319,82.04612,82.45013,80.356641061621
73.3587067646889,73.53319,73.31142,76.0656027161002
64.2274236701294,64.54101,65.00534,63.1061691145545
68.5270243578962,68.88067,68.91467,72.7809364096923
80.7537315292231,80.92399,81.43372,79.1376706604713
77.7943312554615,77.77904,77.96263,77.7692510442737
66.2463470199937,66.493164,66.64768,69.4750579937173
82.0699193934844,82.37134,83.156654,81.1040194492715
60.8693931340649,60.60984,61.576546,59.7103105162393
85.688945833203,85.0618,84.93049,85.256975705781
69.1964579472152,69.22858,69.50584,73.9624935729631
83.6802195030102,82.859,83.27675,82.5292634786594
81.2477436582049,80.97827,81.325905,80.2118916817583
81.028490524944,81.169914,80.90299,81.6721299661073
61.1043382182702,61.091846,62.016224,62.478032569148
84.82101057889,85.85977,85.93946,86.0998357608503
62.9182549035064,62.82415,63.743034,63.8823281431967
80.4792529196883,80.81021,80.36248,79.759877435132
79.1898343065981,79.508354,79.27862,72.730479394713
57.0085685785517,57.75649,59.51364,60.3755484692505
82.2107698324319,82.25022,82.271645,80.7484632181743
82.4986574897783,82.35504,81.75377,79.3463722892087
81.8548765863799,81.87236,81.61177,79.9418443962133
82.2504357841639,82.63881,83.16413,84.1751007645718
58.1085825999886,58.345757,59.150146,59.5030383218825
84.9042923416189,84.56513,84.303856,84.1626579115518
64.2365415159054,64.36486,64.96411,70.2736083262617
81.911768611505,82.43361,82.19669,81.3765405309495
82.3976990561992,83.16221,83.59461,82.241873978824
65.0005956000905,64.904274,65.470634,68.6888945383416
79.6797790523639,80.0004,79.39864,75.1817095378135
81.0518060243645,80.48585,80.22744,78.4793307338015
60.5787747701498,60.604057,60.867203,66.3372709890015
74.594848030135,74.437904,73.92159,80.4268591853116
84.0664137785953,84.12536,84.18723,83.5322650552147
81.2839919305691,81.68985,82.355194,82.02669822399
77.3579205180568,77.496124,77.27193,74.32386563143
82.1998182808818,81.455536,81.634926,80.210655715982
82.1659852704902,81.94355,81.62497,81.092929832655
83.2800608273002,82.45959,82.689415,82.7643778936218
81.5887325553194,81.6794,81.45684,82.314398049519
83.6612041209033,84.01752,84.205376,83.6589973285077
77.5436413728311,77.92815,77.24847,77.4611536728371
70.56138050379,70.78678,71.40176,73.0641492725071
83.5284498399151,83.33012,82.790794,83.1689229751718
85.3982093915986,85.30408,84.466515,85.9297100165616
81.4462979415022,81.049644,81.16337,78.7615233419515
79.7745907641238,79.6372,79.62438,77.4362477605682
64.3474598284945,64.405334,64.8816,62.7081786446038
61.4518008821406,61.353405,62.5237,59.7921126294505
75.532827518925,75.63422,75.37481,74.8082556251111
83.2405515367484,83.31119,82.56261,83.5587865117754
83.6691747935281,83.41792,83.06324,77.8307145097351
76.8179396926547,76.40995,76.367355,80.5216201929868
85.2245345340944,84.82232,84.442154,84.4151248835388
85.0627194901314,85.1805,85.531456,85.5542875948838
73.2775903939953,73.15265,73.02639,73.7194626150699
60.1654056958763,59.94163,61.39464,62.3292356434696
77.3500572543033,77.24138,77.137535,80.6934994667714
58.8112399195432,59.093456,60.598946,53.8235892890682
65.365674799859,65.73241,66.53901,64.6101620886226
66.5190450113786,66.15225,67.30307,66.6001450524128
82.3951902822437,82.96732,82.69656,81.6900877989422
83.905814172137,84.38731,84.51296,84.8307619146492
75.8817863671909,76.00435,75.84669,78.4533711212754
65.36122825935,65.58014,65.692314,64.8993344300572
64.4374925714462,65.46255,66.05477,67.4820095252705
78.868459745407,78.96395,78.51351,77.0229075460234
83.8411185598297,82.8857,82.96428,83.4760184754411
65.9345139465817,66.58656,66.57492,69.8247551054058
63.109175670751,63.309864,63.76994,58.9108605451987
70.8904385844105,70.916534,71.65637,72.8146573706143
83.98742421761,83.2082,83.332855,83.5734137691693
62.2891874423168,62.237488,63.911613,65.6415485155733
81.4871593516428,81.45832,80.801926,81.3919376554122
61.0210981010027,60.336845,62.033657,62.6593579325371
66.5330160938946,66.24488,67.216995,74.0923564899038
79.4329150458022,79.132965,79.2828,78.4459314484352
67.9241205947554,67.8659,68.17549,69.8176257131255
64.113426221691,64.33375,65.19267,60.6083777308795
76.0087892651073,76.34025,76.87551,74.231308395249
62.991636284214,63.188057,63.62273,62.6842705624199
80.8300771215851,80.87985,80.85467,80.4692829796183
71.144498461547,71.2514,71.45641,73.9791739238156
81.4866587563013,81.79537,81.674194,81.3163812677501
85.0420767199258,84.55127,83.84007,84.1568730019733
58.6534039526777,58.613472,59.971844,57.944424408977
60.0375471878985,60.121014,60.88864,56.5803717442329
81.2592505100527,81.210236,80.00637,79.1189269688751
82.7711748162523,82.76562,82.811195,82.1400300043842
83.6634210024253,83.12661,83.493866,82.9594669777149
62.2533309701793,62.090115,63.010693,64.2133208995158
62.650927546337,62.576054,63.106396,67.0646871026615
77.2879038115699,77.52753,77.27317,77.7027680060264
84.4111483104007,84.42568,84.486275,84.1820326312285
83.8496059410596,83.62569,83.58683,83.2725759784273
79.3901264668811,79.10855,79.06865,81.7030695965288
62.630700750041,62.830723,63.2767,64.6410226849062
70.3646658145181,70.37565,71.024574,71.3768196676362
80.2788748123871,80.16477,80.434494,78.9241363682779
83.8352657549301,83.64037,83.85581,83.8397085092404
84.799835417839,84.841446,84.64973,84.4857730168356
61.4052265183316,61.192158,61.641407,65.4671350884575
63.2503452832225,63.56513,64.097534,59.4616404922715
82.5900925146236,82.616394,82.37791,83.0118577173885
61.6647825474974,61.611958,62.799313,67.6214292314264
80.8878718808339,80.897896,80.66784,79.6606229246742
81.3629457208112,80.955284,81.1862,78.7586561467293
57.2855542104105,57.72194,58.060757,56.9315739367556
81.1757125043908,81.35577,81.14835,81.5078851575985
64.9539476960405,65.02458,65.28148,67.3024895772617
80.201420464653,80.751724,80.302025,79.0811980441175
69.7499033307696,69.99556,70.13088,76.0520391592168
79.5984811966917,80.68929,80.11556,76.554504169557
64.9109351554928,64.88504,65.17606,61.9515928468339
84.5757589203023,84.1065,83.721924,83.611805607394
74.6606929578403,75.31471,74.92961,75.4680594263881
56.5109789015897,56.951283,57.84628,58.6959107246897
80.9457097359034,81.0479,80.84095,79.7153096425057
63.0749506154538,63.511017,63.390038,64.2504531259007
69.6254989570647,69.8781,69.96294,73.2971322749051
81.7006582189068,81.87518,81.73051,80.4387519760862
81.5354885101422,82.1647,82.02353,81.8893994306081
79.8429131411316,79.66894,80.55387,79.7980544365873
84.2984403476735,84.32893,83.596855,84.2044192119799
81.8094317152757,81.71468,82.1728,79.8357160417589
60.5675893560864,60.435104,61.784027,58.598012009448
74.4575574702715,74.369095,74.401985,75.5970440786126
81.0274680411637,80.89964,80.95994,81.393560959046
86.0437073314128,85.23441,85.27389,84.9951636427201
83.1364080857978,83.953125,83.91456,83.7804977328469
79.5664206141529,79.41702,80.08979,78.1996765848676
86.7970934728012,85.871475,85.962685,85.9395204659288
84.717359926882,84.42229,85.09233,85.2384130541819
58.6545091395499,58.31746,59.571346,62.9639556796702
82.2662136193284,81.97786,81.69038,80.9469035688148
80.6505763152857,80.607834,81.069954,79.8317334687704
82.4211331709804,82.07605,82.21952,82.0811393161054
84.4158761079948,83.68092,84.023,84.5357849097195
81.790878721871,81.72828,81.71908,81.3155794898959
71.0326226570579,70.68849,71.3073,73.4464498558648
78.6013909173824,78.18306,78.376,78.328401403436
64.8850627550491,65.372406,66.1406,68.0193871920814
61.7934550127353,61.760555,62.739506,64.7134074379782
75.3236406073878,75.019066,74.84025,76.1352280616614
68.6542987874229,68.811676,69.17223,72.4758559627688
68.5633610130363,68.86482,68.95569,71.1900415843394
65.5443681045095,65.77184,66.47165,69.9202994928389
83.3276252021235,82.939865,82.95014,81.067642321333
79.4796222949059,79.53811,79.463005,82.1404741366546
61.712881622618,62.26448,62.219494,65.6627226248115
83.850725442738,82.99398,83.504814,83.3334631634997
61.2638752024816,61.525856,61.56778,66.1385977982923
82.7582771526464,82.87356,82.740486,83.9448569254164
54.0456038210732,54.213173,55.270714,49.0512787627307
73.8353868637859,74.13783,74.058205,74.6826939253017
68.5544764220778,68.58207,68.82629,67.1568426009069
83.2420484092779,82.90032,84.0144,81.5025423529462
72.1322451734008,72.08069,72.12006,76.029099362128
82.0011638732306,82.14465,82.14353,83.2264912945167
82.8747203172576,83.14451,83.2416,82.12045528206
84.1918565128837,84.50579,84.92939,84.4839018844161
79.0463300541613,79.12486,79.774124,77.1217672359111
79.609904507142,80.31019,80.617744,76.9228457782109
81.7511482647157,81.642105,82.080574,82.2038260340047
72.3996146196532,72.582245,76.64085,74.6385687909348
83.9730161916935,84.45898,84.05029,83.4448713775223
73.9098367664093,73.09472,74.4334,72.9876640891565
60.007546396364,59.589417,60.318443,57.0339236865804
85.19776586781,84.803185,84.50076,84.5101923464109
82.7631884407458,82.923615,82.812096,82.4119291844052
84.48253593649,83.79303,84.756065,84.1607539721144
79.6394286705019,81.04021,80.55224,78.9505792472374
81.4081454311673,81.05724,81.41394,81.004728428046
74.4607721858551,74.81846,74.982506,75.294544779789
85.3742587211078,85.122185,84.62195,85.1220199981023
81.0057525132081,81.72087,81.53336,80.2370110866385
64.4613861967554,64.56305,65.32304,59.8878318442546
65.2793820105628,65.3081,65.550285,63.56856766771
67.3844319732887,67.49941,67.84371,71.1043628297064
83.7152204527366,84.03023,83.78333,83.7643611205126
59.5147539032395,59.061745,59.145634,56.0969101617157
69.1609770522002,68.888794,69.612686,71.2477077170415
65.4353824122006,65.24678,65.75878,68.3211562039491
66.6827727043363,66.712425,67.35639,66.733163565569
72.3244783592941,72.919304,72.9681,72.760832816334
70.1958454576949,70.31287,70.56808,71.7809899018485
80.0908880142754,80.3441,79.53872,79.0255842001665
58.6514880157406,58.543312,59.22114,55.8533113685804
84.4126600854172,83.47982,83.68707,83.4196755319197
64.0119408182433,63.85516,64.80075,61.5554854973022
52.4301904065095,52.205254,52.890873,57.1605142105487
81.3972683160266,81.42964,81.64984,80.3146002186921
82.6536096597056,82.6238,83.10421,83.3568977356044
77.5223854913696,77.45844,78.004845,77.5144141440418
83.412298985317,83.361534,83.314186,83.168145258479
79.7572306036827,79.75041,79.967384,82.7450013485883
79.0291798080121,78.83102,78.83704,76.73717079963
65.6745605332336,66.18648,66.210594,69.5009664475413
68.2884644306818,68.006256,69.048225,71.0390640516823
79.9161660276764,79.78422,79.6139,79.3620924994926
83.8859287558494,83.71113,83.28023,84.0002314732668
67.3239881462092,67.4998,67.70656,68.4923135279461
83.334847492252,84.1811,83.55341,83.8995119868302
66.6078049774434,67.54206,67.27868,67.5079817956644
83.5201538721214,83.60579,83.31446,84.4659724893303
65.3496442558025,65.52539,66.00182,74.7117651591831
81.9208057386887,82.16453,83.22805,82.2125650322667
55.2326534765798,54.755505,55.86987,52.4928191670315
68.5817973641038,68.45984,68.98793,70.1639840744967
77.5712774845997,77.55524,77.628685,78.8009098041946
71.7959603746279,71.19602,72.00648,71.9519793818418
68.6751766961798,68.359406,68.79497,71.9252046208806
80.4604786450382,80.79121,80.89214,80.4293309686517
82.8414422214209,83.39106,83.18725,83.2283808906433
66.532436917596,66.38965,67.031395,69.8131710321794
84.8431027374609,85.388016,85.2705,84.8651499579203
84.0111177423479,83.85711,84.11306,84.4226382073679
69.3150546568586,69.38846,69.66122,66.3146348768802
79.4495912736355,79.466515,79.61673,77.8217725226109
67.6077032164854,68.05557,68.52003,72.5210284175625
83.2850065455922,83.53586,83.47935,83.3332188062872
74.8364036308397,74.839874,74.83093,75.4920475125614
64.8540074503345,65.42353,65.27121,64.9740812045285
82.2928272418654,82.39361,82.356575,82.4827159452046
83.0175368985128,83.7442,83.415405,84.1063844346995
78.551236784091,78.859406,78.121155,77.5232171868795
68.2950018626601,68.26347,68.833885,72.1580117275956
64.3807384198894,64.56152,65.14786,68.2139893444918
66.0571866603003,65.82706,66.65403,66.1234032746493
84.7893461789198,83.965034,83.898445,83.4520834030416
61.8098084784222,61.96834,62.769844,63.1266500253634
58.9201151104325,58.763367,60.747112,65.2978721279127
63.0198886433868,63.047935,64.7132,67.0001287888161
64.8249850983672,65.092735,65.69497,70.6294739583153
82.1270989026594,82.38755,82.63242,81.8084846422014
83.7331018316924,83.944176,84.03001,83.7444997613751
84.9110214506911,85.2457,84.668495,85.6631895151929
66.481275187451,66.27306,66.58723,71.3971319612207
60.9960280106345,61.041237,63.28808,68.2863774429754
79.6789127308122,79.13374,80.12885,77.7657371765963
61.7866657543525,61.967373,62.2505,59.7841390510221
81.1105021768791,80.959496,80.59191,78.2378135588997
82.9559857801721,82.664375,82.65769,82.8372752764295
57.9664544205849,57.182194,58.8187,62.6162156580352
71.254971270275,71.24479,72.025215,77.4262299840215
82.1468204485404,82.11247,81.61352,81.543086004126
69.2362732698998,69.03477,69.54631,68.979253655824
81.6183568991617,81.68258,81.907814,80.6833334582082
65.6728594273915,65.62691,66.19688,63.5880411453153
62.8258822312788,62.706352,63.085045,66.3722054826774
66.4088409037426,66.626366,67.31701,64.9992992994069
81.7501912165513,81.964294,81.70908,80.525451370655
80.8324261889863,80.824265,80.640724,80.5779751431124
64.8021421141891,64.72808,65.31382,66.028919843115
63.5315988869993,63.842667,64.466324,64.4362390137161
78.56415431767,78.226845,78.71309,77.7919168517558
83.9603188746744,83.1604,83.100555,83.3142344039448
75.2320382363248,75.181694,75.63908,76.3207219871923
59.401531330571,59.76826,61.449078,58.9837192730666
78.5736113091345,78.84778,77.84495,78.0371747474092
84.6956338965612,84.59183,85.03954,84.833146001468
76.9999188623226,76.61051,76.85767,79.9861359538322
85.6091652608583,84.94625,85.48931,85.1252147699979
81.1918592864137,80.975876,80.72068,80.2786022215535
68.379474660664,68.42848,68.71584,72.0319338091801
56.088811888049,55.10342,57.286137,59.8918331149662
67.5759507754105,67.64602,67.932335,61.884490235254
67.3020523122609,67.29566,68.04149,66.6740797976002
64.4468397053581,65.07823,64.81599,71.159276107316
79.4572358979686,79.09803,79.186035,77.6857149664342
74.231854627772,74.527405,75.50262,67.846500908387
83.542704466391,83.28364,83.035286,82.2701053969535
83.6814266474523,83.486664,83.628426,83.806220642072
59.2749391217359,59.34988,59.596813,57.0657297892954
83.8521564250923,83.88229,83.71274,84.0406452680694
81.9341505457477,81.68862,81.37661,80.9129065589713
54.6092865842653,54.95863,55.96422,55.3364355977567
85.2775825727805,84.46689,84.58534,84.4692924748516
83.6901352094463,83.47881,83.21318,83.1191891416157
83.4952454605331,83.36125,83.37454,83.6633311759408
81.2912730766549,81.26731,81.905205,81.1863239168202
65.8878642654453,65.93979,66.11299,69.8360118942143
82.7755124594394,83.20118,83.05991,83.1318055379737
68.3417579213361,68.2963,69.127144,69.6551507549245
82.6761031164163,82.44983,83.154686,82.1533668370244
77.6072080038282,77.46866,77.20582,73.7221951543343
82.30314935362,82.51203,83.65743,82.9560010679554
77.7666393898382,78.27979,76.88605,76.8195617502716
85.2510895235852,85.16408,85.62818,85.1585685169055
85.1805140231661,84.96984,84.71917,85.3060139962791
51.8249311778713,51.977245,53.99631,50.7108392355342
82.5526289667241,83.06682,83.389595,82.6696872881536
73.9808471492403,73.52007,74.5394,76.632783167071
82.8665858103917,82.91653,83.111305,81.765528023703
70.5806966993307,70.433464,70.894905,74.7609507665861
66.5566368037251,66.20554,66.98989,71.5474237911652
63.2588476976202,63.26966,65.38703,68.4730657893295
65.6064178040808,66.03831,66.31842,66.6341763790588
86.2662628462548,86.26015,85.91697,85.468190897444
81.9988105568849,82.672195,82.86216,82.9848371517415
58.7711724214111,59.08043,59.582684,68.0477710635716
73.6361738398686,73.87104,74.20011,75.8471714916238
83.3324230664786,82.70441,82.68046,82.7261939489828
82.0596752950777,81.557365,82.43456,81.8646794625034
67.3979043118125,67.34667,67.61319,65.9410638905107
82.5657049051832,82.76239,82.68246,81.2845834819512
82.4228267516544,82.33879,81.94834,79.1205030113314
81.3339149925564,82.173355,81.86385,80.9136701477766
80.8179871882213,80.400635,80.812004,80.9056815670098
82.8826847488946,82.406624,82.71372,82.4192822024405
68.0903024423732,68.83775,69.15316,69.5372431270643
81.9974470497608,81.97603,81.98963,82.4351431385268
81.7993044417996,81.75079,81.66801,80.9609108731325
67.9056147543412,67.56484,68.862816,66.5753567352432
